,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,EV Connector Types
6729,ELEC,Sacramento International Airport - Terminal A Garage - Hourly,Lindbergh Dr,Sacramento,CA,95837,916-929-5411,38.690329999999996,-121.5871,2013-12-31,J1772
6730,ELEC,Wallace Nissan,4313 S Federal Hwy,Stuart,FL,34997,772-286-8000,27.152728999999997,-80.217708,2014-05-02,J1772
6731,E85,Aurora Co-op,614 2nd St,St. Paul,NE,68873,308-754-4431,41.21159829999999,-98.4514118,2014-06-03,
6732,CNG,California Clean Fuels,15330 Woodruff Ave,Bellflower,CA,90706,562-923-5441,33.8951419,-118.1159257,2014-05-02,
6733,LPG,Los Banos KOA,28485 Gonzaga Rd,Gustine,CA,95322,1-800-562-3992,37.054619,-121.00586100000001,,
6734,ELEC,PERFORMANCE BMW,1810 Durham-Chapel Hill Blvd,Chapel Hill,NC,27514,888-758-4389,35.9453628,-79.0092813,2014-08-11,J1772
6735,LPG,Pinnacle Propane,6504 W Highway 29,Georgetown,TX,78628,512-863-8998,30.637091899999998,-97.7988559,2013-02-28,
6736,LPG,Leon Gas Co,Highway 39 S,Flynn,TX,77855,936-396-3921,31.14715,-96.1245,2013-02-28,
6737,ELEC,Minneapolis Northwest KOA,10410 Brockton Ln N,Maple Grove,MN,55311,763-420-2255,45.144583000000004,-93.519547,2014-03-06,NEMA1450
6738,ELEC,Keyes Toyota,5855 Van Nuys Blvd,Van Nuys,CA,91401,,34.177169899999996,-118.44968899999999,2013-12-31,J1772
6739,ELEC,South Point Nissan,4914 S IH-35,Austin,TX,78745,512-444-1400,30.206811,-97.06534,2014-04-21,J1772
6740,E85,Pitt Stop Convenience Store #41,1005 Old Cherokee Rd,Lexington,SC,29072,803-356-1832,34.009406,-81.25980799999998,2014-06-03,
6741,E85,BP Farm & Home Oil,15 2nd Ave NW,Elbow Lake,MN,56531,218-685-6300,45.9922636,-95.9799135,2014-07-03,
6742,CNG,Pima Community College District Support Services - East Campus,8181 E Irvington Rd,Tucson,AZ,85730,,32.1629136,-110.823825,2013-09-30,
6743,ELEC,CITYHPIL,600 Central Ave,Highland Park,IL,60035,888-758-4389,42.1848249,-87.799718,2014-08-11,J1772
6744,ELEC,Linn Benton Community College,44 Industrial Way,Lebanon,OR,97355,888-998-2546,44.548744,-122.906754,2014-08-11,J1772
6745,ELEC,Bob Smith Toyota,3333 Foothill Blvd,La Crescenta,CA,91214,,34.231682799999994,-118.25162890000001,2013-12-31,J1772
6746,ELEC,Gerald Nissan of North Aurora,213 Hansen Blvd,North Aurora,IL,60542,630-907-0800,41.798316,-88.371461,2014-04-21,J1772
6747,ELEC,CARCHARGING,400 W 43rd St,New York,NY,10036,888-758-4389,40.759222799999996,-73.9927027,2014-08-11,J1772
6748,ELEC,JATC IBEW LU910,25001 Water St,Watertown,NY,13601,888-758-4389,43.9817404,-75.8708958,2014-08-11,J1772
6749,ELEC,Seattle-Tacoma International Airport,17801 Pacific Hwy S,Seattle,WA,98188,206-433-5308,47.4434755,-122.2962554,2014-06-03,NEMA520
6750,ELEC,BALTIMORE CITY,400 W Lexington St,Baltimore,MD,21201,888-758-4389,39.2915282,-76.6217551,2014-08-11,NEMA520 J1772
6751,LPG,Cherry Energy,2947 Hull Rd,Kinston,NC,28504,252-523-3874,35.299151,-77.645816,2014-07-03,
6752,LPG,U-Haul,2309 Angel Oliva Senior St,Tampa,FL,33605,813-247-5936,27.964431599999998,-82.43871039999998,2014-08-05,
6753,ELEC,Butler Nissan,13397 Britton Park Rd,Fishers,IN,46038,317-863-2424,39.983606,-86.00519190000001,2014-04-21,J1772
6754,LPG,Lowcountry Ace Hardware,548 College Park Rd,Ladson,SC,29456,843-572-1223,33.008394,-80.0874709,2014-06-03,
6755,LPG,Van Derveer Gas Service Inc,2265 Highway 24-27 E,Biscoe,NC,27209,910-428-9634  800-852-4970,35.35918,-79.796,2014-07-03,
6756,ELEC,WELCOME TO KCC,450 North Ave,Battle Creek,MI,49017,888-758-4389,42.335762,-85.1782074,2014-08-11,NEMA520 J1772
6757,ELEC,BRONSONHOSPITAL,601 John St,Kalamazoo Township,MI,49007,888-758-4389,42.2857018,-85.58072659999999,2014-08-11,J1772
6758,E85,Meijer Gas #265,9202 S Western Ave,Evergreen Park,IL,60805,708-499-8100,41.725303000000004,-87.6823386,2014-05-02,
6759,ELEC,Fry's Store #612 Phoenix,4707 E. Shea Blvd.,Phoenix,AZ,85028,888-998-2546,33.581299,-111.979134,2014-08-11,CHADEMO
6760,ELEC,CHINA CITY N,33185 Washington 20,Oak Harbor,WA,98277,888-758-4389,48.3092575,-122.64090729999998,2014-08-11,NEMA520 J1772
6761,ELEC,Sue A Cook Design Inc,307 E 37th St,Garden City,ID,83714,208-344-5809,43.627485899999996,-116.2392521,2014-05-02,
6762,LPG,U-Haul,377 W Brandon Blvd,Brandon,FL,33511,813-689-8166,27.9374842,-82.2894551,2014-08-05,
6763,ELEC,DAVE WALTER BMW,408-416 OH-162,Akron,OH,44302,888-758-4389,41.084878499999995,-81.5368696,2014-08-11,J1772
6764,ELEC,SAN JOSE,507 S Almaden Ave,San Jose,CA,95110,888-758-4389,37.326823,-121.88839899999999,2014-08-11,NEMA520 J1772
6765,ELEC,Goodwill,197 19th St,Forest Lake,MN,55025,855-443-3873  651-464-4003,45.277726,-93.00663990000001,2014-03-06,J1772
6766,LPG,Suburban Propane,1200 N Van Buren St,Shipshewana,IN,46565,260-768-7033,41.669126500000004,-85.580483,2014-07-02,
6767,ELEC,"Walgreens - Lacey, WA #6917",8333 Martin Way East,Lacey,WA,98516,800-663-5633,47.056478999999996,-122.762767,2014-08-11,J1772
6768,CNG,Metropolitan Utilities District,2615 S 64th Ave,Omaha,NE,68106,402-554-6666,41.235084,-96.012438,2014-06-03,
6769,ELEC,UMD COLLEGEPARK,Regents Dr,College Park,MD,20740,888-758-4389,38.9898224,-76.9410324,2014-08-11,NEMA520 J1772
6770,ELEC,Pine Belt Nissan - Keyport,111 State Route 36,Keyport,NJ,7735,732-264-4333,40.426656,-74.19967700000001,2014-04-21,J1772
6771,ELEC,MINNEAPOLIS,200-220 S 11th St,Minneapolis,MN,55403,888-758-4389,44.972021000000005,-93.271662,2014-08-11,J1772
6772,ELEC,McDonald's #19235 - Lone Tree Way - Antioch CA,4440 Lone Tree Way,Antioch,CA,94509,888-998-2546,37.966543,-121.78268899999999,2014-08-11,J1772
6773,ELEC,NATIONAL GRID,52 E Main St,Fredonia,NY,14063,888-758-4389,42.4418221,-79.3295637,2014-08-11,J1772
6774,ELEC,Orange County Convention Center,9800 International Dr,Orlando,FL,32821,407-352-8700,28.426920000000003,-81.469953,2013-06-25,J1772
6775,ELEC,Prairie's Edge Casino,5616 Prairies Edge Ln,Granite Falls,MN,56241,320-564-2121,44.761247,-95.52455,2014-03-06,NEMA520
6776,ELEC,City College - Parking Structure - 2nd Floor,1060 16th St,San Diego,CA,92101,888-998-2546,32.716087,-117.14881000000001,2014-08-11,J1772
6777,ELEC,Dole Cannery,753 Iwilei Rd,Honolulu,HI,96817,808-548-3735,21.3158788,-157.8688918,2014-05-02,J1772
6778,E85,Acorn,305 S 8th St,Colorado Springs,CO,80905,719-633-8423,38.830692,-104.840293,2013-10-31,
6779,ELEC,Bertera Nissan,569 Oxford St S,Auburn,MA,1501,508-832-9611,42.182890500000006,-71.85130629999999,2014-04-21,J1772
6780,ELEC,Electric Avenue - JFE Rapidas,617 SW Montgomery St,Portland,OR,97201,503-725-9817,45.5119,-122.68299999999999,2013-04-25,CHADEMO
6781,ELEC,Nissan of Mansfield,1455 Park Ave W,Mansfield,OH,44906,419-529-4000,40.757606,-82.567977,2014-04-21,J1772
6782,E85,McClure Oil #52,530 Friend Way,Lebanon,IN,46052,765-674-9771,40.04802120000001,-86.49126679999998,2014-07-03,
6783,CNG,City of Los Angeles - Southwest,5860 S Wilton Pl,Los Angeles,CA,90047,,33.987447700000004,-118.3148241,2014-04-04,
6784,ELEC,San Juan Bautista,50 Muckelemi St,San Juan Bautista,CA,95045,888-998-2546,36.844726,-121.5395,2014-08-11,J1772
6785,BD,Arco,702 Lincoln Way,Galt,CA,95632,209-745-4974,38.2682613,-121.3026173,2013-08-31,
6786,ELEC,Beaver County Nissan,2777 Constitution Blvd,Beaver Falls,PA,15010,724-846-1660,40.7765415,-80.3815311,2014-04-21,J1772
6787,ELEC,DUKE ENERGY,1437-1727 East St,North Manchester,IN,46962,888-758-4389,41.012935600000006,-85.7607117,2014-08-11,J1772
6788,LPG,Flores Gas Co,11554 N Loop Rd,Socorro,TX,79927,915-851-3692,31.629046999999996,-106.24764760000001,2013-02-28,
6789,CNG,Riverside Transit Agency - Hemet,700 Scaramella Cir,Hemet,CA,92545,951-565-5000,33.735948,-117.011173,2014-05-02,
6790,ELEC,CARCHARGING,12279 Lake Underhill Rd,Orlando,FL,32825,888-758-4389,28.5471516,-81.2049255,2014-08-11,J1772
6791,ELEC,Monarch Parking,3434 Peachtree Rd,Atlanta,GA,30326,404-233-2824,33.850584000000005,-84.36360599999998,2014-08-05,J1772
6792,ELEC,ASU Tyler Street Parking Structure,901 S McAllister Avenue,Tempe,AZ,85287,888-998-2546,33.420437,-111.927828,2014-08-11,J1772
6793,CNG,Riverside Transit Agency - Hemet,700 Scaramella Cir,Hemet,CA,92545,951-565-5000,33.735948,-117.011173,2014-05-02,
6794,ELEC,IRVINE CO OFC,670 Newport Center Dr,Newport Beach,CA,92660,888-758-4389,33.6192888,-117.8750699,2014-08-11,J1772
6795,ELEC,NRG eVgo - Hanlees Hilltop Nissan,3277 Auto Plaza,Richmond,CA,94806,877-455-3833,37.985419,-122.321499,2014-08-05,CHADEMO
6796,ELEC,CITY OF HOUSTON,3915 Rustic Woods Dr,Houston,TX,77339,888-758-4389,30.0546093,-95.18826290000001,2014-08-11,NEMA520
6797,ELEC,Columbus Nissan,100 Highway 12 E,Columbus,MS,39702,662-328-6691,33.521087,-88.36273,2014-04-21,J1772
6798,ELEC,FAIRMONT,7619 E Princess Dr,Scottsdale,AZ,85255,888-758-4389,33.6455723,-111.91722539999999,2014-08-11,J1772
6799,LPG,Holton's LP Gas,3922 S Morey Rd,Lake City,MI,49651,231-839-4600  800-840-7720,44.281586499999996,-85.2150581,2014-05-02,
6800,ELEC,Hamilton Nissan,1929 Dual Hwy,Hagerstown,MD,21740,301-733-7222,39.605247,-77.68819,2014-04-21,J1772
6801,ELEC,Center Pointe,1100 Johnson Ferry Road,Sandy Springs,GA,30342,800-663-5633,33.906634000000004,-84.3494151,2014-08-11,J1772
6802,ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,Yorkville,NY,13495,888-222-0726,43.109772,-75.293499,2013-12-31,J1772
6803,ELEC,Horry Georgetown Tech College Speir Bldg,3500 Pampas Dr,Myrtle Beach,SC,29577,843-743-6736,33.6614309,-78.93909980000001,2012-05-31,J1772
6804,LPG,U-Haul,802 N Main St,Gainesville,FL,32601,352-373-8533,29.6593017,-82.3250913,2014-08-05,
6805,ELEC,Desert Botanical Garden,1201 N. Galvin Pkwy,Phoenix,AZ,85008,888-998-2546,33.462720000000004,-111.94443899999999,2014-08-11,J1772
6806,ELEC,Courtesy Nissan,3700 N Point Dr,Stevens Point,WI,54481,715-341-2440,44.5402487,-89.5469867,2013-12-31,J1772
6807,BD,Perquimans County - North Carolina DOT,US-17,Hertford,NC,27944,,36.212364,-76.437608,2013-06-30,
6808,ELEC,Aloha Island Mart - Kahala,4339 Waialae Ave,Honolulu,HI,96816,808-733-7680,21.277819100000002,-157.784287,2014-05-02,CHADEMO
6809,CNG,North Station,7984 US Highway 85,Fort Lupton,CO,80621,303-857-9985,40.116104299999996,-104.8105946,2013-12-31,
6810,ELEC,UT Martin - Hardy M Graham Stadium,"University St & Volunteer Dr, University of Tennessee Martin",Martin,TN,38237,888-998-2546,36.344883,-88.861676,2014-08-11,J1772
6811,E85,Kum & Go #8,1293 8th St,West Des Moines,IA,50265,515-223-5419,41.591077399999996,-93.7127277,2014-03-06,
6812,CNG,Clean Energy - Rush,1235 Rush-Scottsville Rd,Rush,NY,14543,866-809-4869,43.00306629999999,-77.6735267,2014-04-04,
6813,ELEC,Lee Nissan,4801 Ward Blvd,Wilson,NC,27893,252-237-4400,35.723778,-77.893467,2014-05-02,J1772
6814,ELEC,Collin Street Bakery - Tesla,2035 Interstate 45 Frontage Rd,Corsicana,TX,75109,877-798-3752,32.068933,-96.44825,2014-04-21,TESLA
6815,CNG,TECO Peoples Gas,4040 Philips Hwy,Jacksonville,FL,32207,,30.282816600000004,-81.63027629999998,2014-08-05,
6816,ELEC,FIRST NISSAN,2325 First St,Simi Valley,CA,93065,888-758-4389,34.277437899999995,-118.77965630000001,2014-08-11,CHADEMO
6817,ELEC,PNC Bank - DC Fast,9101 N Greenwood Ave,Niles,IL,60714,847-390-1200  847-699-1070,42.051018,-87.837402,2013-02-28,CHADEMO
6818,ELEC,Saint Charles Nissan,5625 Veterans Memorial Pkwy,Saint Peters,MO,63376,636-441-4481,38.797781,-90.598753,2014-04-21,J1772
6819,ELEC,NATIONAL GRID,54 Crossing Blvd,Clifton Park,NY,12065,888-758-4389,42.861090000000004,-73.771621,2014-08-11,J1772
6820,ELEC,General Electric - Energy Industrial Systems,6801 Industrial Dr,Mebane,NC,27302,,36.081122,-79.234329,2014-04-04,J1772
6821,ELEC,The Franklin Institute,222 North 20th  Street,Philadelphia,PA,19103,888-998-2546,39.958139,-75.172626,2014-08-11,J1772
6822,ELEC,AC REG PLANNING,14 Seminary St,Middlebury,VT,5753,888-758-4389,44.016312,-73.16541300000002,2014-08-11,NEMA520 J1772
6823,LPG,American Pride Co-op,55 W Bromley Ln,Brighton,CO,80601,303-659-1230,39.972442799999996,-104.8244268,2013-02-28,
6824,ELEC,Southern California Edison - Central Orange County,1241 S Grande Ave,Santa Ana,CA,92705,,33.7327386,-117.85041170000001,2012-07-31,J1772
6825,E85,Kwik Trip #742,2115 Jackson St,Oshkosh,WI,54901,920-236-4080,44.04477989999999,-88.5424385,2014-05-02,
6826,LPG,Franklin Auto Care,1510 E Franklin Blvd,Gastonia,NC,28054,704-866-8050,35.262440000000005,-81.15302700000001,2014-07-03,
6827,ELEC,Eaton Corporation,221 Heywood Rd,Arden,NC,28704,,35.46886063,-82.53084,2013-11-30,J1772
6828,LPG,Propane Central,2618 Central Dr,Junction City,KS,66441,785-762-5160,38.9983862,-96.86573059999999,2013-02-28,
6829,ELEC,Pat Peck Nissan,9480 US Highway 49,Gulfport,MS,39503,228-864-6411,30.425895,-89.091298,2014-04-21,J1772
6830,ELEC,The Autobarn Nissan,1012 Chicago Ave,Evanston,IL,60202,847-475-8200,42.036159999999995,-87.680149,2014-04-21,J1772 CHADEMO
6831,CNG,Blue Energy Fuels - City of Owasso,101 S Main St,Owasso,OK,74055,918-641-2583,36.264896,-95.854698,2014-05-02,
6832,ELEC,OUC,5905 International Dr,Orlando,FL,32819,888-758-4389,28.463157199999998,-81.46135890000001,2014-08-11,NEMA520 J1772
6833,ELEC,TW BMW,2000 Tom Williams Way,Irondale,AL,35210,888-758-4389,33.5203475,-86.66360259999999,2014-08-11,J1772
6834,LPG,Herring Gas Co,627 Highway 35,Carthage,MS,39051,601-267-9125,32.727576899999995,-89.53486099999999,2014-06-03,
6835,ELEC,Lou Fusz Motor Co,925 N Lindbergh Blvd,Saint Louis,MO,63141,314-997-3400,38.674746,-90.405558,2014-04-21,J1772
6836,ELEC,Cracker Barrel 494 Alcoa,771 Louisville Road,Alcoa,TN,37701,888-998-2546,35.771707,-83.988088,2014-08-11,J1772
6837,CNG,CNG Trans,2727 Brice Rd,Reynoldsburg,OH,43068,614-398-3401,39.92805,-82.83128490000001,2014-03-06,
6838,E85,E-Z Shop #3,11897 Heritage Hwy,Bamberg,SC,29003,803-245-4907,33.296628000000005,-81.033714,2014-07-03,
6839,E85,Meijer Gas #268,1231 W 8 Mile Rd,Detroit,MI,48203,313-369-5200,42.446301,-83.11807900000001,2014-05-02,
6840,ELEC,First Nissan,2325 1st St,Simi Valley,CA,93065,805-526-9700,34.2773305,-118.77906189999999,2014-04-21,J1772
6841,ELEC,HIGH HOTELS,545 Greenfield Rd,Lancaster,PA,17601,888-758-4389,40.052845399999995,-76.2527116,2014-08-11,J1772
6842,CNG,Dekalb County - Seminole Road Landfill,4295 Clevemont Rd,Ellenwood,GA,30294,404-273-6382,33.6530902,-84.2538386,2013-08-31,
6843,ELEC,Providence - Bridgeport Health Center,18040 SW Lower Boones Ferry Road,Tigard,OR,97224,888-998-2546,45.390767,-122.75108999999999,2014-08-11,J1772
6844,ELEC,Kailua Shell,434 Kuulei Rd,Kailua,HI,96734,808-262-0369,21.3948651,-157.7435142,2014-05-02,CHADEMO
6845,ELEC,PARRIS LAW,43364 10th St W,Lancaster,CA,93534,888-758-4389,34.670727899999996,-118.146652,2014-08-11,J1772
6846,E85,Eau Claire Travel Stop - River Country Co-op,5924 33rd Ave,Eau Claire,WI,54703,715-874-0290,44.8918419,-91.55069300000001,2013-10-31,
6847,ELEC,Embassy Suites,820 Crescent Centre Drive,Franklin,TN,37067,888-998-2546,35.945221999999994,-86.80991999999999,2014-08-11,J1772
6848,ELEC,MasterCard,1-11 Manhattanville Rd,Purchase,NY,10577,,41.02371979,-73.71609497,2014-05-02,NEMA520 J1772
6849,ELEC,Borrego Springs Chamber of Commerce,"786 Palm Canyon Dr., P.O. Box 420",Borrego Springs,CA,92004,888-998-2546,33.256726,-116.371601,2014-08-11,J1772
6850,E85,City of Fort Collins - Fossil Creek Park,5833 S Lemay Ave,Fort Collins,CO,80525,,40.5072968,-105.0581418,2013-10-31,
6851,LPG,Suburban Propane,3105 Monterey Hwy,San Jose,CA,95111,408-227-8464,37.287157,-121.8453858,2014-05-02,
6852,E85,Wesco #47,9045 Howard City-Edmore Rd,Lakeview,MI,48850,989-352-6995,43.43154929999999,-85.2641661,2014-05-02,
6853,ELEC,GASTON COUNTY,609 N Highland St,Gastonia,NC,28052,888-758-4389,35.2711792,-81.1951218,2014-08-11,J1772
6854,ELEC,Asheville Chamber of Commerce & Visitors Center,36 Montford Ave,Asheville,NC,28801,828-258-6101  828-258-6129,35.597527,-82.560582,2014-07-03,J1772
6855,ELEC,Southern Oregon Subaru Volvo Mitsubishi,3103 Biddle Rd,Medford,OR,97504,541-245-2000,42.3632957,-122.8754395,2014-05-02,J1772
6856,ELEC,ARUNDEL MILLS,7522 Teague Rd,Hanover,MD,21076,888-758-4389,39.1559067,-76.7172165,2014-08-11,NEMA520
6857,LPG,Tuttle Lumber,228 S Guadalupe St,San Marcos,TX,78666,512-392-0151,29.878754999999998,-97.941138,2013-02-28,
6858,ELEC,Johnson Controls,70 W 48th St,Holland,MI,49423,,42.7543454,-86.11105040000001,2013-09-30,J1772
6859,ELEC,Tonkin Nissan,26700 SW 95th Ave,Wilsonville,OR,97070,503-222-2277,45.326896999999995,-122.77101499999999,2014-04-21,J1772
6860,CNG,Beaumont Federal Correctional Complex,5980 Knauth Rd,Beaumont,TX,77705,,29.95983,-94.0661,2014-08-05,
6861,ELEC,Waikem Nissan,4325 Lincoln Way E,Massillon,OH,44646,330-478-1801,40.7923741,-81.45328959999999,2014-04-21,J1772
6862,E85,USA Gasoline #320,4224 I-75 Business Spur,Sault Sainte Marie,MI,49783,906-632-4842,46.48855820000001,-84.31089909999999,2014-05-02,
6863,LPG,AmeriGas,1036 Smithfield Dr,Fort Collins,CO,80524,970-484-8140,40.574793,-105.00220300000001,2013-07-31,
6864,E85,Stripes Store #1026,15922 Wallisville Rd,Houston,TX,77049,281-860-0181,29.8209864,-95.12567220000001,2014-08-05,
6865,ELEC,The Grand Del Mar,5300 Grand Del Mar Court,San Diego,CA,92130,888-998-2546,32.938738,-117.197953,2014-08-11,J1772
6866,ELEC,999 E. TOUHY,999 E Touhy Ave.,Des Plaines,IL,60018,888-758-4389,42.0085845,-87.89910859999999,2014-08-11,NEMA520 J1772
6867,LPG,Bill Plemmons RV,6725 University Pkwy,Rural Hall,NC,27045,336-377-2213,36.2137995,-80.2838276,2014-07-02,
6868,E85,North Central Co-op,2929 Peddlers Village Rd,Goshen,IN,46526,574-533-4131,41.609224,-85.885312,2014-07-07,
6869,ELEC,BEAM CHARGING,776 Avenue of the Americas,New York,NY,10001,888-758-4389,40.74491389999999,-73.9910276,2014-08-11,J1772
6870,ELEC,PARKWAY,300 S Broad St,Philadelphia,PA,19102,888-758-4389,39.9467392,-75.165062,2014-08-11,J1772
6871,ELEC,Goodwill,11701 Ulysses Ln NE,Blaine,MN,55434,763-767-4228  855-443-3873,45.183283,-93.237039,2014-05-02,J1772
6872,CNG,Oklahoma Natural Gas - Bartlesville Service Center,3601 NE Indiana St,Bartlesville,OK,74006,888-609-2410  800-664-5463,36.7624531,-95.9388963,2014-08-05,
6873,CNG,HPB CNG,3271 US Highway 54,Guymon,OK,73942,580-468-3790,36.706595799999995,-101.4432073,2014-08-05,
6874,ELEC,Ace Parking Downtown Lot 1,1240 4th Ave,San Diego,CA,92107,888-998-2546,32.718288,-117.16121799999999,2014-08-11,J1772
6875,ELEC,Thoroughbred Nissan,5163 E 22nd St,Tucson,AZ,85711,520-618-6500,32.207526,-110.882116,2014-04-21,J1772
6876,LPG,U-Haul,1801 N 21st St,Newark,OH,43055,740-366-7321,40.097321,-82.42637599999998,2014-03-06,
6877,E85,Hector Field,1400 28th Ave N,Fargo,ND,58102,,46.9119304,-96.79937340000001,2014-08-05,
6878,ELEC,Serramonte Nissan,650 Serramonte Blvd,Colma,CA,94014,650-994-1661,37.675806,-122.46127299999999,2014-04-21,J1772 CHADEMO
6879,ELEC,Ron Marhofer Nissan,247 Howe Ave,Cuyahoga Falls,OH,44221,330-923-8000,41.119701,-81.483068,2014-04-21,J1772
6880,E85,Speedway #1129,364 E Main St,Newark,OH,43055,740-349-7201,40.05972,-82.38696399999998,2014-03-06,
6881,ELEC,Golden Isles Nissan,231 Chapel Crossing Rd,Brunswick,GA,31525,912-264-3825,31.226416999999998,-81.494839,2014-05-02,J1772
6882,BD,City of Phoenix,3228 E Anne St,Phoenix,AZ,85040,,33.4135104,-112.00397620000001,2013-10-31,
6883,ELEC,PLUGNEVERYWHERE,721 Barton Springs Rd,Austin,TX,78704,888-758-4389,30.258452899999998,-97.7519594,2014-08-11,NEMA520 J1772
6884,ELEC,BUF WILD WINGS,2479 W International Speedway Blvd,Daytona Beach,FL,32114,888-758-4389,29.1781292,-81.0791855,2014-08-11,NEMA520 J1772
6885,ELEC,Lansing Mall,5330 W Saginaw,Lansing,MI,48917,517-321-0145,42.7433301,-84.6290083,,J1772
6886,ELEC,Port of Poulsbo,19133 Jensen Way NE,Poulsbo,WA,98370,888-998-2546,47.736632,-122.647204,2014-08-11,J1772
6887,E85,Speedway #9189,590 W Central Ave,Delaware,OH,43015,740-369-1752,40.306707,-83.089916,2014-03-06,
6888,E85,Kum & Go #520,2604 16th Ave,Cedar Rapids,IA,52404,319-362-1398,41.96344999999999,-91.707001,2014-03-06,
6889,ELEC,Original Pancake House - Addison,5220 Belt Line Rd,Dallas,TX,75254,888-998-2546,32.9540316,-96.82066390000001,2014-08-11,J1772
6890,LNG,Clean Energy - Hope Hull Flying J #604,900 Tyson Rd,Hope Hull,AL,36043,866-809-4869,32.193847,-86.42088100000001,2014-04-04,
6891,ELEC,Southern California Edison - Catalina Service Center,1 Pebbly Beach Rd,Avalon,CA,90704,,33.3348396,-118.31179569999999,2012-07-31,
6892,ELEC,Tennessee Valley Authority Test Track,4805 Amnicola Hwy,Chattanooga,TN,37406,,35.0927317,-85.2272588,2014-07-03,J1772
6893,E85,Shamrock,4000 Livernois Ave,Detroit,MI,48210,313-361-1100,42.330444,-83.119355,2014-06-03,
6894,ELEC,NRG eVgo - Walgreens Freedom Station,9937 Garland Rd,Dallas,TX,75218,877-455-3833,32.83885,-96.69714,2014-07-03,NEMA520 J1772 CHADEMO
6895,ELEC,Clackamas Co - Development Services Bldg,150 Beavercreek Road,Oregon City,OR,97045,888-998-2546,45.336277,-122.59768500000001,2014-08-11,J1772
6896,E85,Norfolk Naval Exchange Air Station,Mall Dr,Norfolk,VA,23511,757-440-2265,36.941557,-76.31294,2013-12-31,
6897,ELEC,Paul Barnett Nissan,845 Brookway Blvd,Brookhaven,MS,39601,601-833-9124,31.5791811,-90.46164470000001,2014-04-21,J1772
6898,ELEC,Bemidji KOA,510 Brightstar Rd NW,Bemidji,MN,56601,800-562-1742,47.5080019,-94.961997,2014-03-06,NEMA1450
6899,ELEC,Portland Building,1120 SW 5th Avenue,Portland,OR,97204,888-998-2546,45.515651,-122.679128,2014-08-11,J1772
6900,E85,Barns Conoco Store #11,295 S Broadway,Denver,CO,80209,303-765-5580,39.711518,-104.987981,2013-10-31,
6901,LPG,Bennett Gas Co,1829 Gordon Hwy,Augusta,GA,30904,706-738-7782,33.450953000000005,-82.03447609999999,2013-02-28,
